mean_loss,epsilon
1.49983465672,0.9994411
0.768734753132,0.9988291
0.678540706635,0.9980344
0.645893335342,0.99766
0.683673918247,0.9974341
0.778353512287,0.9972478
0.718556106091,0.9969409
0.6538438797,0.9958996
2.23725438118,0.9954937
0.592503070831,0.9950203
0.626417338848,0.9937594
0.5825984478,0.9930187
0.594784617424,0.9927838
0.560385286808,0.9923887
0.572236657143,0.9916516
0.56021374464,0.991333
0.530323505402,0.9904609
1.22140455246,0.9895996
0.398696392775,0.9891955
0.36616307497,0.9890542
0.288458585739,0.9887005
0.378611952066,0.9880381
0.882244110107,0.9865765
0.369846999645,0.9850762
0.322093904018,0.9849241
0.343644350767,0.984507400001
0.309278577566,0.983699200001
0.295424193144,0.983353600001
0.290012806654,0.982962100001
0.298115193844,0.982350100001
0.421721190214,0.981280900001
0.335010588169,0.981127000001
0.421504765749,0.980890300001
0.415111064911,0.980262100001
0.363548219204,0.980110900001
0.354706645012,0.979317100001
0.44092810154,0.978886900001
1.73031508923,0.977401900001
0.38755863905,0.976769200001
0.310841500759,0.976645900001
1.07442688942,0.975690100001
0.305258572102,0.975439900001
0.389349132776,0.974955700001
0.378171384335,0.974267200001
0.372985929251,0.973702900001
0.42034393549,0.973314100001
0.550311028957,0.973135900001
0.333505094051,0.971668900001
0.308961361647,0.971461900001
0.272351831198,0.971139700001
1.25934612751,0.970339600001
0.297910034657,0.969857200001
0.292532265186,0.969449500001
1.6546766758,0.968836600001
0.237344294786,0.968527900001
0.334329485893,0.968401000001
0.285795629025,0.967452400001
0.335339397192,0.966481300001
0.781739354134,0.965069200001
0.308319836855,0.964431100001
0.284444183111,0.963989200001
0.319786697626,0.962655400001
0.351607471704,0.962480800001
0.234456166625,0.962301700001
1.28206586838,0.960936400001
0.267097920179,0.960732100001
0.366763800383,0.960309100001
1.73325526714,0.959834800001
0.253502100706,0.959591800001
0.266431242228,0.959473000001
0.292093038559,0.958537900001
0.348176717758,0.958082500001
0.364003807306,0.957754000001
0.309733957052,0.956831500001
0.277662485838,0.956438200001
0.292019575834,0.956098000001
0.286766499281,0.955801900001
0.280579715967,0.955517500001
0.768240571022,0.955284400001
0.307921141386,0.954334900002
0.310580402613,0.954151300002
0.312730640173,0.954001900002
0.348132789135,0.953563600002
0.28597509861,0.953398900002
0.30057772994,0.952774300002
0.25953951478,0.952052500002
0.301663637161,0.951705100002
0.284916818142,0.951377500002
0.300815284252,0.950023900002
0.25763964653,0.949131100002
1.88036108017,0.948122200002
0.291975289583,0.947754100002
0.249832898378,0.946361800002
0.25875389576,0.946095400002
0.280239582062,0.945973900002
0.260175824165,0.945789400002
0.341845363379,0.943885900002
0.263161450624,0.943246000002
0.975301742554,0.943087600002
0.261866480112,0.942813100002
0.254042774439,0.942558400002
0.261335968971,0.942137200002
2.21792769432,0.941789800002
0.338433921337,0.941640400002
0.266341537237,0.941229100002
0.293658167124,0.940888900002
0.279593080282,0.940612600002
0.284030437469,0.940471300002
0.282071143389,0.940173400002
2.40778899193,0.939848500002
0.410423398018,0.939637000002
0.419239461422,0.939487600002
0.770818650723,0.939236500002
0.257650077343,0.938564200002
0.40899643302,0.937993600002
0.285451740026,0.936871300002
0.246684268117,0.936470800002
0.284416645765,0.935928100002
0.265975147486,0.935769700002
0.333695083857,0.934617700002
0.350758522749,0.934243300002
0.324501693249,0.933559300002
0.345228433609,0.932213800002
0.219958096743,0.932019400002
0.363265097141,0.931382200002
0.350891292095,0.931177000002
0.467631161213,0.929918800002
0.268192827702,0.929702800002
0.240783601999,0.929493100002
0.778035402298,0.929273500002
1.36866092682,0.928658800002
0.275666803122,0.928210600002
0.288922965527,0.927560800002
1.02769446373,0.926545600002
0.300843030214,0.926317900002
0.311934024096,0.925947100002
0.271090239286,0.925247800002
0.367877185345,0.925095700002
0.298790276051,0.924755500002
0.270299822092,0.924292000002
0.402634471655,0.924147100002
0.278117179871,0.923236300003
0.475473046303,0.922834900003
0.302520692348,0.922080700003
5.13556051254,0.921855700003
0.428039759398,0.921646000003
0.287158310413,0.921125800003
0.217020273209,0.920895400003
0.226347357035,0.920696500003
0.334356129169,0.919488700003
0.319153904915,0.918726400003
0.284670859575,0.918548200003
0.272270411253,0.918123400003
0.278458923101,0.917388100003
0.781624913216,0.916037200003
0.277837783098,0.915358600003
0.233877435327,0.914970700003
0.274928510189,0.913230100003
0.274126201868,0.912846700003
0.253494232893,0.912697300003
0.243121936917,0.912274300003
0.281504750252,0.911106100003
0.295158237219,0.910792000003
0.292559325695,0.910479700003
0.296390026808,0.909801100003
0.270713895559,0.909193600003
0.309774458408,0.908014600003
0.257875710726,0.907878700003
0.24994790554,0.906273100003
0.192618399858,0.906143500003
1.56214809418,0.905599000003
0.316669732332,0.905284000003
0.245469436049,0.905066200003
0.295268684626,0.904700800003
0.244950950146,0.904425400003
0.349516838789,0.903779200003
2.07802700996,0.903395800003
0.256656736135,0.902768500003
0.518246591091,0.902375200003
0.795167088509,0.900548200003
0.326130926609,0.900346600003
0.298927396536,0.899839900003
0.425115913153,0.898711300003
0.39313519001,0.897829300003
0.261376857758,0.897281200003
2.22428250313,0.895960000003
0.271544486284,0.895718800003
0.294904798269,0.895284100003
0.266957342625,0.895036600003
0.293491750956,0.894557800003
0.904870271683,0.893480500004
4.29964351654,0.893227600004
0.740956783295,0.892641700004
0.406110078096,0.892469800004
0.357246488333,0.891322300004
0.6660785079,0.890820100004
0.625265657902,0.890403400004
0.330646127462,0.890025400004
0.948404192924,0.888645700004
0.360762745142,0.888424300004
0.308568030596,0.887842000004
0.308896631002,0.887617900004
0.314529180527,0.887038300004
0.37267768383,0.886701700004
0.393503189087,0.886019500004
0.364657193422,0.885281500004
0.361109137535,0.884963800004
0.462733626366,0.883965700004
0.313150346279,0.883498600004
0.384165138006,0.882796600004
0.388817727566,0.882485200004
2.20101642609,0.881884900004
0.35850545764,0.881672500004
0.366979598999,0.881444800004
0.366995632648,0.880855300004
0.349528342485,0.880370200004
0.868399143219,0.878801500004
0.359227210283,0.878297500004
0.549978673458,0.877580200004
0.366559445858,0.877367800004
0.351192295551,0.876711700004
0.383983969688,0.876453400004
0.377043128014,0.876151900004
0.390593886375,0.875421100004
0.371198892593,0.875213200004
0.394865423441,0.875046700004
0.445964574814,0.874925200004
0.347947716713,0.874672300004
0.3301422894,0.874478800004
0.391252189875,0.874326700004
0.341808319092,0.874209700004
0.333038687706,0.872812000004
0.367443263531,0.872239600004
0.353774517775,0.872049700004
0.373909235001,0.871826500004
0.280763983727,0.871619500004
0.396500706673,0.871284700004
2.26072621346,0.870454900004
0.379765123129,0.870309100004
1.25272762775,0.869238100004
0.425848662853,0.868644100004
0.310435861349,0.868517200004
0.344363182783,0.867862900004
0.496959477663,0.866669500004
0.331146270037,0.866518300004
1.68482744694,0.865346500004
0.389487862587,0.864829000004
0.492183804512,0.863802100004
0.560183942318,0.863577100004
0.297166973352,0.862979500005
0.350299119949,0.861939100005
0.295856386423,0.861769900005
0.267107009888,0.861545800005
0.423201113939,0.860957200005
0.328247517347,0.860237200005
1.09839200974,0.859101400005
0.348349928856,0.858980800005
0.302418887615,0.858143800005
1.84137427807,0.857431900005
0.327948570251,0.856664200005
0.325071126223,0.855803800005
0.337848871946,0.855675100005
1.46102952957,0.854389900005
0.395041465759,0.853015600005
0.380171895027,0.852751900005
0.478115022182,0.852616900005
0.433457642794,0.852179500005
1.60727953911,0.851494600005
0.370073735714,0.851156200005
0.399389445782,0.850502800005
0.453978419304,0.849368800005
0.352617681026,0.849125800005
1.3262103796,0.848379700005
0.347512423992,0.847608400005
0.348382115364,0.847109800005
0.375062674284,0.846640000005
