epoch,num_episodes,total_reward,reward_per_epoch,mean_q
157,68,32600,479.411764706,0.295349967759
158,47,28200,600.0,0.282143154987
159,189,66500,351.851851852,0.280863995985
160,173,71100,410.98265896,0.29540994111
161,78,40600,520.512820513,0.312964008567
162,113,46500,411.504424779,0.30913620031
163,118,44300,375.423728814,0.307991019581
164,85,41400,487.058823529,0.307534575528
165,64,22700,354.6875,0.324081450566
166,64,33400,521.875,0.343719954197
167,84,35100,417.857142857,0.327806703057
168,117,36900,315.384615385,0.305983372764
169,78,39100,501.282051282,0.325773936594
170,78,40300,516.666666667,0.320713796359
171,111,52000,468.468468468,0.311171016837
172,131,50300,383.969465649,0.301069519245
173,143,43200,302.097902098,0.305609917976
174,74,49800,672.972972973,0.28181364751
175,109,36300,333.027522936,0.289909246014
176,100,21200,212.0,0.32234605229
177,78,34200,438.461538462,0.314293834534
178,79,43900,555.696202532,0.294045128785
179,72,47800,663.888888889,0.307283191695
180,172,48700,283.139534884,0.29472808552
181,113,43300,383.185840708,0.308174165501
182,80,47700,596.25,0.329530593236
183,122,48900,400.819672131,0.315855707615
184,79,33200,420.253164557,0.327767249388
185,64,37800,590.625,0.335444054184
186,94,25800,274.468085106,0.325324552157
187,61,20400,334.426229508,0.326461137342
188,158,44300,280.379746835,0.319608035884
189,111,43600,392.792792793,0.312241042708
190,94,46100,490.425531915,0.28344574023
191,96,34600,360.416666667,0.310005642278
192,65,35900,552.307692308,0.307167817825
193,80,40700,508.75,0.288120918069
194,64,32600,509.375,0.283001066293
195,80,38800,485.0,0.258490145635
196,175,55300,316.0,0.300548126474
197,154,52500,340.909090909,0.282560603782
198,146,58400,400.0,0.287076462316
199,110,48500,440.909090909,0.266079502106
200,152,47600,313.157894737,0.260623480561
