mean_loss,epsilon
5.415579319,0.9998956
2.29902434349,0.999721
2.38803434372,0.9995302
1.8447201252,0.9993403
2.0580599308,0.9991207
1.59825062752,0.9989011
1.82687234879,0.9987616
2.00429010391,0.9986284
1.88904821873,0.998515
1.89729583263,0.9983269
1.72705352306,0.9982135
2.17087507248,0.998083
1.90002119541,0.9979318
2.07506918907,0.9977626
1.92557787895,0.9975835
1.69567406178,0.9974422
6.82606267929,0.9972892
1.81596076488,0.9971461
1.66232335567,0.9969661
2.18325901031,0.9967366
1.95437526703,0.9963865
1.88263189793,0.9962335
2.11116671562,0.9960985
4.59374380112,0.9957376
2.14108943939,0.9955783
1.69491827488,0.9954055
1.80606222153,0.9951004
1.87007915974,0.9949384
2.07728481293,0.9947665
2.15903711319,0.9946099
1.91976201534,0.9944344
1.52207100391,0.9942634
1.84356820583,0.9940879
1.73085463047,0.9938899
1.89931833744,0.9934894
1.55227673054,0.993322
2.08918952942,0.9931168
2.11588978767,0.9929188
2.16367983818,0.9927928
2.03245043755,0.9926479
1.55919706821,0.992503
1.90728914738,0.9923923
2.15557742119,0.9922483
1.95567715168,0.9920755
1.78439188004,0.9919171
1.80287730694,0.9917047
1.53865432739,0.9915166
1.79299759865,0.9913285
1.83105683327,0.9912286
2.11033821106,0.9910675
1.78578948975,0.990928
1.68029749393,0.99073
1.52253079414,0.9905365
1.79941701889,0.9903547
1.6570802927,0.9901702
1.9741101265,0.9899614
1.89277136326,0.9897823
1.44746339321,0.9896122
1.97141480446,0.9894421
1.9700063467,0.9891604
1.85736000538,0.9890488
2.12659621239,0.9888778
1.74988567829,0.9884638
1.97440600395,0.9882496
1.9706056118,0.9881011
1.69952607155,0.9879463
1.78944182396,0.9877699
1.88751864433,0.9875863
1.47865617275,0.9873433
1.67031407356,0.9871984
2.13692188263,0.9870481
5.48213005066,0.9868591
5.87251663208,0.9866971
1.62136423588,0.9865612
1.7393476963,0.9863839
1.80584836006,0.9861112
1.32384252548,0.9859789
1.60595810413,0.9858025
1.72319984436,0.9856459
1.92977106571,0.9854461
1.97026729584,0.9852211
1.89060342312,0.9850375
1.89353179932,0.9849205
1.90071630478,0.984767500001
1.9223767519,0.984585700001
1.88688588142,0.984380500001
1.77376878262,0.984131200001
1.80902850628,0.983931400001
1.77559936047,0.983635300001
1.9124339819,0.983266300001
2.12385034561,0.983098900001
1.9583491087,0.982895500001
2.01518654823,0.982707400001
